Joshua Project People Group Data

PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers
17835,IN,gbm,0,Garhwali,Garhwali,S,18
17835,IN,hin,0,Hindi,Hindi,P,34094
17835,IN,ory,0,Odia,Odia,S,5990
17836,IN,knn,0,Konkani,Konkani,S,20
17836,IN,mal,0,Malayalam,Malayalam,S,6656
17836,IN,tam,0,Tamil,Tamil,P,30515
17838,IN,mal,0,Malayalam,Malayalam,S,20
17838,IN,tam,0,Tamil,Tamil,P,5984
17838,IN,tel,0,Telugu,Telugu,S,1312
17839,IN,kan,0,Kannada,Kannada,S,24
17839,IN,tam,0,Tamil,Tamil,P,9582
17839,IN,tel,0,Telugu,Telugu,S,1847
17840,IN,asm,0,Assamese,Assamese,S,5028
17840,IN,ben,0,Bengali,Bengali,S,75183
17840,IN,bho,0,Bhojpuri,Bhojpuri,S,927
17840,IN,cdz,0,Koda,Koda,S,50
17840,IN,dso,0,Desiya,Desiya,S,40
17840,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,260
17840,IN,hin,0,Hindi,Hindi,S,37718
17840,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,4131
17840,IN,hoc,0,Ho,Ho,S,390
17840,IN,jun,0,Juang,Juang,S,870
17840,IN,kan,0,Kannada,Kannada,S,315
17840,IN,knn,0,Konkani,Konkani,S,250
17840,IN,kru,0,Kurux,Kurux,S,1310
17840,IN,kxv,0,Kuvi,Kuvi,S,470
17840,IN,kyw,0,Kudmali,Kudmali,S,870
17840,IN,mag,0,Magahi,Magahi,S,40
17840,IN,mai,0,Maithili,Maithili,S,194
17840,IN,ory,0,Odia,Odia,P,1213938
17840,IN,sat,0,Santhali,Santhali,S,480
17840,IN,sck,0,Sadri,Sadri,S,3626
17840,IN,sdr,0,"Sadri, Oraon","Sadri, Oraon",S,30
17840,IN,tcy,0,Tulu,Tulu,S,520
17840,IN,tdb,0,Panchpargania,Panchpargania,S,2945
17840,IN,tel,0,Telugu,Telugu,S,5528
17840,IN,uki,0,"Kui (India)","Kui (India)",S,2040
17840,IN,unr,3302,Mundari,"Mundari: Bhumij",S,970
17841,IN,ben,0,Bengali,Bengali,S,400
17841,IN,dso,0,Desiya,Desiya,S,90
17841,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,170
17841,IN,kru,0,Kurux,Kurux,S,180
17841,IN,ory,0,Odia,Odia,P,36910
17841,IN,uki,0,"Kui (India)","Kui (India)",S,100
17841,IN,unr,3302,Mundari,"Mundari: Bhumij",S,110
17842,IN,ben,0,Bengali,Bengali,S,37
17842,IN,bfy,0,Bagheli,Bagheli,S,451
17842,IN,bhb,0,Bhili,Bhili,S,1
17842,IN,gno,0,"Gondi, Northern","Gondi, Northern",S,60
17842,IN,hin,0,Hindi,Hindi,P,44104
17842,IN,hlb,0,Halbi,Halbi,S,1
17842,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,12052
17842,IN,kfp,0,Korwa,Korwa,S,2
17842,IN,kru,0,Kurux,Kurux,S,5
17842,IN,mar,0,Marathi,Marathi,S,11
17842,IN,ory,0,Odia,Odia,S,206
17842,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,2
17842,IN,sck,0,Sadri,Sadri,S,150
17842,IN,unx,0,Munda,Munda,S,1
17843,IN,ory,0,Odia,Odia,P,9872
17843,IN,spv,0,Sambalpuri,Sambalpuri,S,1190
17844,IN,eng,0,English,English,S,960
17844,IN,kan,0,Kannada,Kannada,S,543
17844,IN,knn,0,Konkani,Konkani,S,1040
17844,IN,mal,0,Malayalam,Malayalam,S,236550
17844,IN,tam,0,Tamil,Tamil,P,1903739
17844,IN,tcy,0,Tulu,Tulu,S,64
17844,IN,tel,0,Telugu,Telugu,S,22709
17846,IN,eng,0,English,English,S,220
17846,IN,kan,0,Kannada,Kannada,S,1308
17846,IN,mal,0,Malayalam,Malayalam,P,60467
17846,IN,tam,0,Tamil,Tamil,S,24360
17846,IN,tcy,0,Tulu,Tulu,S,525
17846,IN,tel,0,Telugu,Telugu,S,156
17847,IN,ahr,0,Ahirani,Ahirani,S,2310
17847,IN,asm,0,Assamese,Assamese,S,4
17847,IN,ben,0,Bengali,Bengali,S,14
17847,IN,bhb,0,Bhili,Bhili,S,20399
17847,IN,dhn,0,Dangi,Dangi,S,8
17847,IN,dwk,0,"Kui, Dawik","Kui, Dawik",S,35
17847,IN,eng,0,English,English,S,28
17847,IN,esg,0,"Gondi, Aheri","Gondi, Aheri",S,21
17847,IN,gno,0,"Gondi, Northern","Gondi, Northern",S,958
17847,IN,guj,0,Gujarati,Gujarati,S,10267
17847,IN,hin,0,Hindi,Hindi,S,34402
17847,IN,hlb,0,Halbi,Halbi,S,3091
17847,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,4257
17847,IN,kan,0,Kannada,Kannada,S,4880
17847,IN,kfb,0,"Kolami, Northwestern","Kolami, Northwestern",S,6
17847,IN,kfp,0,Korwa,Korwa,S,25
17847,IN,kfq,0,Korku,Korku,S,110
17847,IN,kfr,0,Kacchi,Kacchi,S,5225
17847,IN,khn,0,Khandesi,Khandesi,S,7049
17847,IN,knn,0,Konkani,Konkani,S,1551
17847,IN,kru,0,Kurux,Kurux,S,94
17847,IN,kxp,0,"Koli, Wadiyari","Koli, Wadiyari",S,40
17847,IN,mal,0,Malayalam,Malayalam,S,80
17847,IN,mar,0,Marathi,Marathi,S,82306
17847,IN,mjx,0,Mahali,Mahali,S,1
17847,IN,nbi,0,"Naga, Mao","Naga, Mao",S,3
17847,IN,noe,0,Nimadi,Nimadi,S,370
17847,IN,npi,0,Nepali,Nepali,S,5
17847,IN,ory,0,Odia,Odia,S,11312
17847,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,25
17847,IN,pci,0,Duruwa,Duruwa,S,114
17847,IN,pcl,0,Pardhi,Pardhi,P,151215
17847,IN,san,0,Sanskrit,Sanskrit,S,1
17847,IN,tam,0,Tamil,Tamil,S,42
17847,IN,tcy,0,Tulu,Tulu,S,3
17847,IN,tel,0,Telugu,Telugu,S,22470
17847,IN,uki,0,"Kui (India)","Kui (India)",S,340
17847,IN,urd,0,Urdu,Urdu,S,133
17847,IN,wbr,0,Wagdi,Wagdi,S,28
17847,IN,wsg,0,"Gondi, Adilabad","Gondi, Adilabad",S,30
17848,IN,asm,0,Assamese,Assamese,S,4
17848,IN,ben,0,Bengali,Bengali,S,23
17848,IN,bhb,0,Bhili,Bhili,S,711
17848,IN,eng,0,English,English,S,25
17848,IN,esg,0,"Gondi, Aheri","Gondi, Aheri",S,242
17848,IN,gno,0,"Gondi, Northern","Gondi, Northern",S,15825
17848,IN,guj,0,Gujarati,Gujarati,S,363
17848,IN,hin,0,Hindi,Hindi,S,63178
17848,IN,hlb,0,Halbi,Halbi,S,286
17848,IN,hmr,0,Hmar,Hmar,S,8
17848,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,4709
17848,IN,kan,0,Kannada,Kannada,S,61
17848,IN,kfb,0,"Kolami, Northwestern","Kolami, Northwestern",S,222
17848,IN,kff,0,Koya,Koya,S,12
17848,IN,kfp,0,Korwa,Korwa,S,51
17848,IN,kfq,0,Korku,Korku,S,69
17848,IN,kfr,0,Kacchi,Kacchi,S,1
17848,IN,kha,0,Khasi,Khasi,S,4
17848,IN,khn,0,Khandesi,Khandesi,S,8
17848,IN,khr,0,Kharia,Kharia,S,2
17848,IN,kix,4166,"Naga, Khiamniungan","Naga, Khiamniungan: Khianngan Naga",S,2
17848,IN,knn,0,Konkani,Konkani,S,35
17848,IN,kru,0,Kurux,Kurux,S,105
17848,IN,mal,0,Malayalam,Malayalam,S,6
17848,IN,mar,0,Marathi,Marathi,S,86507
17848,IN,npi,0,Nepali,Nepali,S,7
17848,IN,ory,0,Odia,Odia,S,9064
17848,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,16
17848,IN,pch,0,Pardhan,Pardhan,P,122428
17848,IN,san,0,Sanskrit,Sanskrit,S,1
17848,IN,sat,0,Santhali,Santhali,S,183
17848,IN,sck,0,Sadri,Sadri,S,1
17848,IN,skr,0,Saraiki,Saraiki,S,35
17848,IN,tam,0,Tamil,Tamil,S,22
17848,IN,tel,0,Telugu,Telugu,S,10196
17848,IN,unr,3302,Mundari,"Mundari: Bhumij",S,53
17848,IN,urd,0,Urdu,Urdu,S,4
17848,IN,wsg,0,"Gondi, Adilabad","Gondi, Adilabad",S,813
17849,IN,ben,0,Bengali,Bengali,S,14
17849,IN,bgw,0,Bhatri,Bhatri,S,1535
17849,IN,dso,0,Desiya,Desiya,S,240
17849,IN,hin,0,Hindi,Hindi,S,155
17849,IN,hoc,0,Ho,Ho,S,4
17849,IN,mkb,0,"Mal Paharia","Mal Paharia",S,3
17849,IN,ory,0,Odia,Odia,P,6127
17849,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,1
17849,IN,pci,0,Duruwa,Duruwa,S,511
17849,IN,pcj,0,Parenga,Parenga,S,1711
17849,IN,peg,0,Pengo,Pengo,S,1411
17849,IN,sat,0,Santhali,Santhali,S,23
17849,IN,srb,0,Sora,Sora,S,27
17849,IN,tel,0,Telugu,Telugu,S,16
17849,IN,unx,0,Munda,Munda,S,8
17850,IN,anp,0,Angika,Angika,S,1
17850,IN,asm,0,Assamese,Assamese,S,6
17850,IN,ben,0,Bengali,Bengali,S,699
17850,IN,bho,0,Bhojpuri,Bhojpuri,S,254
17850,IN,gbm,0,Garhwali,Garhwali,S,32
17850,IN,gno,0,"Gondi, Northern","Gondi, Northern",S,2
17850,IN,hin,0,Hindi,Hindi,P,18738
17850,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,22
17850,IN,hoc,0,Ho,Ho,S,4
17850,IN,khr,0,Kharia,Kharia,S,1
17850,IN,kmm,0,"Kom (India)","Kom (India)",S,1
17850,IN,kru,0,Kurux,Kurux,S,11
17850,IN,mag,0,Magahi,Magahi,S,5228
17850,IN,mai,0,Maithili,Maithili,S,394
17850,IN,mar,0,Marathi,Marathi,S,12
17850,IN,mkb,0,"Mal Paharia","Mal Paharia",S,1096
17850,IN,nbi,0,"Naga, Mao","Naga, Mao",S,1
17850,IN,new,14835,Newar,"Newar: Pahari",S,9
17850,IN,npi,0,Nepali,Nepali,S,23
17850,IN,ory,0,Odia,Odia,S,34
17850,IN,pci,0,Duruwa,Duruwa,S,3
17850,IN,phj,0,Pahari,Pahari,S,216
17850,IN,sat,0,Santhali,Santhali,S,35
17850,IN,sck,0,Sadri,Sadri,S,3567
17850,IN,sjp,0,Surjapuri,Surjapuri,S,83
17850,IN,tam,0,Tamil,Tamil,S,12
17850,IN,unr,0,Mundari,Mundari,S,15
17850,IN,urd,0,Urdu,Urdu,S,1
17852,IN,anp,0,Angika,Angika,S,5200
17852,IN,awa,0,Awadhi,Awadhi,S,95125
17852,IN,ben,0,Bengali,Bengali,S,37975
17852,IN,bfy,0,Bagheli,Bagheli,S,335
17852,IN,bgc,0,Haryanvi,Haryanvi,S,7860
17852,IN,bho,0,Bhojpuri,Bhojpuri,S,514699
17852,IN,bht,0,Bhattiyali,Bhattiyali,S,12
17852,IN,bjj,0,Kanauji,Kanauji,S,148052
17852,IN,bns,0,Bundeli,Bundeli,S,2017
17852,IN,gbm,0,Garhwali,Garhwali,S,8842
17852,IN,guj,0,Gujarati,Gujarati,S,3509
17852,IN,hca,0,"Andaman Hindi Creole","Andaman Hindi Creole",S,160
17852,IN,hin,0,Hindi,Hindi,P,6544095
17852,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,2809
17852,IN,kfr,0,Kacchi,Kacchi,S,120
17852,IN,mag,0,Magahi,Magahi,S,161298
17852,IN,mai,0,Maithili,Maithili,S,46236
17852,IN,mar,0,Marathi,Marathi,S,19610
17852,IN,mup,0,Malvi,Malvi,S,4077
17852,IN,noe,0,Nimadi,Nimadi,S,80
17852,IN,ory,0,Odia,Odia,S,673
17852,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,35541
17852,IN,sck,0,Sadri,Sadri,S,50
17852,IN,wbr,0,Wagdi,Wagdi,S,118
17852,IN,xnr,0,Kangri,Kangri,S,53
17853,IN,asm,0,Assamese,Assamese,S,213
17853,IN,ben,0,Bengali,Bengali,S,1424
17853,IN,hin,0,Hindi,Hindi,S,210
17853,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,80
